         name |     RA    |     Dec   |       name     |     RA    |     Dec   |  offset | ukirtDetect |   correctT0 | 
2016-BLG-0326 | 266.37208 | -26.82758 | UK2017_n1_2_3_H_C32634 | 266.37208 | -26.82758 |    0.02 |   0 |   0 | 
2016-BLG-0372 | 265.84096 | -27.35725 | UK2017_n1_2_1_H_C560 | 265.84091 | -27.35726 |    0.16 |   0 |   0 | 
2016-BLG-0390 | 268.70021 | -29.19422 | UK2017_s6_2_4_H_C75989 | 268.69993 | -29.19451 |    1.36 |   0 |   0 | 
2016-BLG-0403 | 268.34633 | -29.06756 | UK2017_s5_3_3_H_C45860 | 268.34630 | -29.06755 |    0.11 |   0 |   0 | 
2016-BLG-0405 | 268.36987 | -29.55767 | UK2017_s5_3_2_H_C28643 | 268.36984 | -29.55763 |    0.17 |   0 |   0 | 
2016-BLG-0406 | 267.72400 | -29.58306 | UK2017_s5_3_1_H_C17578 | 267.72410 | -29.58300 |    0.37 |   0 |   0 | 
2016-BLG-0417 | 266.37954 | -26.85550 | UK2017_n1_2_3_H_C22641 | 266.37959 | -26.85547 |    0.19 |   0 |   0 | 
2016-BLG-0418 | 263.95700 | -29.57581 | UK2017_n4_3_1_H_C56588 | 263.95701 | -29.57580 |    0.04 |   0 |   0 | 
2016-BLG-0420 | 268.91400 | -29.60631 | UK2017_s6_4_2_H_C6761 | 268.91442 | -29.60610 |    1.51 |   0 |   0 | 
2016-BLG-0421 | 268.91412 | -29.56622 | UK2017_s6_4_2_H_C19886 | 268.91395 | -29.56601 |    0.94 |   0 |   0 | 
2016-BLG-0426 | 263.95204 | -29.57394 | UK2017_n4_3_1_H_C57231 | 263.95197 | -29.57388 |    0.32 |   0 |   0 | 
2016-BLG-0427 | 263.96146 | -29.56739 | UK2017_n4_3_1_H_C59423 | 263.96146 | -29.56739 |    0.01 |   0 |   0 | 
2016-BLG-0429 | 268.47817 | -28.63667 | UK2017_s4_4_2_H_C39075 | 268.47793 | -28.63643 |    1.13 |   0 |   0 | 
2016-BLG-0448 | 264.34567 | -29.03831 | UK2017_n3_1_1_H_C17985 | 264.34567 | -29.03833 |    0.09 |   0 |   0 | 
2016-BLG-0449 | 268.19092 | -28.33444 | UK2017_s4_2_4_H_C83993 | 268.19082 | -28.33418 |    1.00 |   0 |   0 | 
2016-BLG-0458 | 268.59483 | -29.16814 | UK2017_s6_4_4_H_C6717 | 268.59481 | -29.16822 |    0.30 |   0 |   0 | 
2016-BLG-0459 | 268.80546 | -28.45919 | UK2017_s4_2_3_H_C26170 | 268.80545 | -28.45915 |    0.16 |   0 |   0 | 
2016-BLG-0461 | 268.75658 | -29.35250 | UK2017_s6_2_4_H_C19210 | 268.75655 | -29.35252 |    0.13 |   0 |   0 | 
2016-BLG-0466 | 265.95788 | -26.94978 | UK2017_n1_3_1_H_C76718 | 265.95789 | -26.94980 |    0.09 |   0 |   0 | 
2016-BLG-0468 | 264.39633 | -29.24297 | UK2017_n4_3_3_H_C20962 | 264.39635 | -29.24300 |    0.11 |   0 |   0 | 
2016-BLG-0478 | 268.90246 | -27.65589 | UK2017_s3_3_2_H_C77489 | 268.90244 | -27.65591 |    0.10 |   0 |   0 | 
2016-BLG-0490 | 268.58904 | -29.82969 | UK2017_s6_1_1_H_C6788 | 268.58860 | -29.82984 |    1.48 |   0 |   0 | 
2016-BLG-0501 | 264.51712 | -28.72872 | UK2017_n3_3_1_H_C49496 | 264.51708 | -28.72875 |    0.17 |   0 |   0 | 
2016-BLG-0505 | 268.50571 | -29.00247 | UK2017_s6_4_4_H_C65106 | 268.50567 | -29.00248 |    0.12 |   0 |   0 | 
2016-BLG-0511 | 268.24250 | -29.15758 | UK2017_s5_3_3_H_C12221 | 268.24251 | -29.15762 |    0.14 |   0 |   0 | 
2016-BLG-0512 | 268.39292 | -29.23514 | UK2017_s6_1_4_H_C60862 | 268.39280 | -29.23475 |    1.45 |   0 |   0 | 
2016-BLG-0521 | 268.45479 | -28.89883 | UK2017_s4_1_2_H_C22147 | 268.45479 | -28.89881 |    0.08 |   0 |   0 | 
2016-BLG-0547 | 268.11142 | -29.22556 | UK2017_s5_1_3_H_C64361 | 268.11143 | -29.22551 |    0.17 |   0 |   0 | 
2016-BLG-0553 | 268.36267 | -29.04333 | UK2017_s5_3_3_H_C54566 | 268.36261 | -29.04362 |    1.05 |   0 |   0 | 
2016-BLG-0554 | 267.87437 | -28.90550 | UK2017_s4_1_1_H_C22171 | 267.87437 | -28.90559 |    0.32 |   0 |   0 | 
2016-BLG-0555 | 267.86921 | -28.85864 | UK2017_s4_1_1_H_C39259 | 267.86918 | -28.85862 |    0.11 |   0 |   0 | 
2016-BLG-0556 | 268.63500 | -28.56239 | UK2017_s4_3_2_H_C64162 | 268.63500 | -28.56240 |    0.04 |   0 |   0 | 
2016-BLG-0560 | 269.02967 | -27.82539 | UK2017_s3_3_2_H_C15112 | 269.02963 | -27.82537 |    0.14 |   0 |   0 | 
2016-BLG-0574 | 268.25875 | -29.18119 | UK2017_s5_3_3_H_C3531 | 268.25865 | -29.18122 |    0.33 |   0 |   0 | 
2016-BLG-0575 | 268.11146 | -29.22553 | UK2017_s5_1_3_H_C64361 | 268.11143 | -29.22551 |    0.11 |   0 |   0 | 
2016-BLG-0578 | 269.23583 | -29.38189 | UK2017_s6_2_3_H_C10187 | 269.23549 | -29.38173 |    1.22 |   0 |   0 | 
2016-BLG-0580 | 268.71896 | -28.95447 | UK2017_s4_2_2_H_C4519 | 268.71941 | -28.95444 |    1.43 |   0 |   0 | 
2016-BLG-0592 | 268.11575 | -28.94564 | UK2017_s4_2_1_H_C8497 | 268.11494 | -28.94551 |    2.59 |   0 |   0 | 
2016-BLG-0593 | 268.86638 | -29.72294 | UK2017_s6_2_1_H_C44323 | 268.86630 | -29.72269 |    0.95 |   0 |   0 | 
2016-BLG-0600 | 267.87442 | -28.90567 | UK2017_s4_1_1_H_C22171 | 267.87437 | -28.90559 |    0.31 |   0 |   0 | 
2016-BLG-0608 | 265.74833 | -27.74200 | UK2017_n2_2_3_H_C16685 | 265.74832 | -27.74192 |    0.29 |   0 |   0 | 
2016-BLG-0610 | 268.45408 | -29.08550 | UK2017_s6_4_4_H_C35475 | 268.45384 | -29.08511 |    1.60 |   0 |   0 | 
2016-BLG-0611 | 268.29500 | -29.06997 | UK2017_s5_3_3_H_C44855 | 268.29458 | -29.07026 |    1.68 |   0 |   0 | 
2016-BLG-0612 | 268.72504 | -29.61636 | UK2017_s6_3_1_H_C4580 | 268.72509 | -29.61665 |    1.05 |   0 |   0 | 
2016-BLG-0614 | 268.74992 | -28.27311 | UK2017_s4_3_3_H_C13557 | 268.74992 | -28.27313 |    0.07 |   0 |   0 | 
2016-BLG-0617 | 269.21946 | -29.42658 | UK2017_s6_3_2_H_C84950 | 269.21950 | -29.42643 |    0.57 |   0 |   0 | 
2016-BLG-0635 | 267.76417 | -28.08356 | UK2017_c3_3_3_K_C81629 | 267.76401 | -28.08295 |    2.24 |   0 |   1 | 
2016-BLG-0637 | 267.81854 | -29.50111 | UK2017_s5_3_1_H_C47322 | 267.81858 | -29.50094 |    0.63 |   0 |   0 | 
2016-BLG-0641 | 268.88171 | -27.47097 | UK2017_s3_2_3_H_C65495 | 268.88173 | -27.47097 |    0.07 |   0 |   0 | 
2016-BLG-0661 | 268.72383 | -29.55925 | UK2017_s6_3_1_H_C26458 | 268.72385 | -29.55923 |    0.09 |   0 |   0 | 
2016-BLG-0663 | 268.67888 | -29.39336 | UK2017_s6_2_4_H_C5113 | 268.67843 | -29.39361 |    1.66 |   0 |   0 | 
2016-BLG-0674 | 268.28908 | -28.66742 | UK2017_s4_3_1_H_C28122 | 268.28900 | -28.66762 |    0.78 |   0 |   0 | 
2016-BLG-0695 | 265.96329 | -26.84881 | UK2017_n1_2_4_H_C23969 | 265.96302 | -26.84850 |    1.40 |   0 |   0 | 
2016-BLG-0700 | 265.62942 | -27.19400 | UK2017_n1_1_1_H_C55246 | 265.62939 | -27.19400 |    0.09 |   0 |   0 | 
2016-BLG-0701 | 268.38908 | -29.82625 | UK2017_s5_2_2_H_C9481 | 268.38908 | -29.82626 |    0.04 |   0 |   0 | 
2016-BLG-0702 | 268.57250 | -29.40439 | UK2017_s6_4_1_H_C78782 | 268.57251 | -29.40467 |    1.01 |   0 |   0 | 
2016-BLG-0703 | 267.50829 | -29.37169 | UK2017_s5_1_4_H_C12890 | 267.50821 | -29.37173 |    0.29 |   0 |   0 | 
2016-BLG-0725 | 269.03979 | -29.84378 | UK2017_s6_1_2_H_C1276 | 269.03987 | -29.84380 |    0.26 |   0 |   0 | 
2016-BLG-0731 | 268.55771 | -28.95292 | UK2017_s4_1_2_H_C4032 | 268.55798 | -28.95320 |    1.33 |   0 |   0 | 
2016-BLG-0733 | 268.97621 | -29.84117 | UK2017_s6_1_2_H_C2089 | 268.97618 | -29.84116 |    0.09 |   0 |   0 | 
2016-BLG-0738 | 268.97621 | -29.84117 | UK2017_s6_1_2_H_C2089 | 268.97618 | -29.84116 |    0.09 |   0 |   0 | 
2016-BLG-0743 | 265.05704 | -27.54058 | UK2017_n2_4_4_H_C7219 | 265.05706 | -27.54064 |    0.21 |   0 |   0 | 
2016-BLG-0749 | 265.62650 | -27.25364 | UK2017_n1_1_1_H_C34567 | 265.62647 | -27.25365 |    0.10 |   0 |   0 | 
2016-BLG-0752 | 269.16808 | -29.39589 | UK2017_s6_2_3_H_C4847 | 269.16808 | -29.39590 |    0.04 |   0 |   0 | 
2016-BLG-0764 | 267.33796 | -28.46203 | UK2017_c3_1_3_K_C23107 | 267.33849 | -28.46183 |    1.83 |   0 |   0 | 
2016-BLG-0785 | 268.55867 | -28.68342 | UK2017_s4_4_2_H_C22523 | 268.55867 | -28.68342 |    0.02 |   0 |   0 | 
2016-BLG-0786 | 267.76758 | -28.79394 | UK2017_c3_2_2_K_C59820 | 267.76755 | -28.79397 |    0.14 |   0 |   0 | 
2016-BLG-0788 | 268.56612 | -29.75000 | UK2017_s6_1_1_H_C34741 | 268.56612 | -29.74997 |    0.11 |   0 |   0 | 
2016-BLG-0791 | 268.87721 | -28.03389 | UK2017_s3_2_2_H_C17309 | 268.87690 | -28.03401 |    1.07 |   0 |   0 | 
2016-BLG-0824 | 269.04883 | -29.70428 | UK2017_s6_1_2_H_C48359 | 269.04953 | -29.70489 |    3.10 |   0 |   0 | 
2016-BLG-0851 | 263.64196 | -29.75625 | UK2017_n4_1_1_H_C67035 | 263.64197 | -29.75626 |    0.05 |   0 |   0 | 
2016-BLG-0863 | 268.79712 | -28.35875 | UK2017_s4_2_3_H_C62706 | 268.79741 | -28.35871 |    0.91 |   0 |   0 | 
2016-BLG-0872 | 263.69108 | -29.31519 | UK2017_n4_1_4_H_C67996 | 263.69106 | -29.31521 |    0.09 |   0 |   0 | 
2016-BLG-0873 | 265.80538 | -27.21556 | UK2017_n1_2_1_H_C50293 | 265.80539 | -27.21557 |    0.07 |   0 |   0 | 
2016-BLG-0874 | 268.14700 | -28.05853 | UK2017_s3_1_1_H_C9121 | 268.14763 | -28.05866 |    2.06 |   0 |   0 | 
2016-BLG-0884 | 268.27679 | -28.61439 | UK2017_s4_3_1_H_C47398 | 268.27699 | -28.61403 |    1.44 |   0 |   0 | 
2016-BLG-0895 | 268.61700 | -29.49494 | UK2017_s6_4_1_H_C46472 | 268.61716 | -29.49531 |    1.41 |   0 |   0 | 
2016-BLG-0901 | 268.10737 | -28.25567 | UK2017_s4_3_4_H_C18576 | 268.10754 | -28.25564 |    0.53 |   0 |   0 | 
2016-BLG-0902 | 268.53775 | -28.41828 | UK2017_s4_1_3_H_C40832 | 268.53774 | -28.41830 |    0.09 |   0 |   0 | 
2016-BLG-0910 | 268.61067 | -29.17056 | UK2017_s6_4_4_H_C5972 | 268.61120 | -29.17035 |    1.83 |   0 |   0 | 
2016-BLG-0912 | 268.93329 | -29.50703 | UK2017_s6_4_2_H_C40166 | 268.93310 | -29.50756 |    2.01 |   0 |   0 | 
2016-BLG-0937 | 268.61458 | -28.77458 | UK2017_s4_2_2_H_C67284 | 268.61435 | -28.77452 |    0.77 |   0 |   0 | 
2016-BLG-0938 | 268.42875 | -28.70186 | UK2017_s4_4_2_H_C16099 | 268.42875 | -28.70189 |    0.10 |   0 |   0 | 
2016-BLG-0962 | 263.70154 | -29.81289 | UK2017_n4_1_1_H_C48242 | 263.70169 | -29.81303 |    0.69 |   0 |   0 | 
2016-BLG-0964 | 268.66321 | -28.75308 | UK2017_s4_2_2_H_C75274 | 268.66325 | -28.75310 |    0.14 |   0 |   0 | 
2016-BLG-0968 | 268.74492 | -28.94300 | UK2017_s4_2_2_H_C8260 | 268.74494 | -28.94297 |    0.13 |   0 |   0 | 
2016-BLG-0986 | 268.85971 | -28.01469 | UK2017_s3_1_2_H_C21410 | 268.85996 | -28.01475 |    0.82 |   0 |   0 | 
2016-BLG-0988 | 269.33608 | -29.76956 | UK2017_s6_2_2_H_C25321 | 269.33597 | -29.76988 |    1.22 |   0 |   0 | 
2016-BLG-0989 | 267.90496 | -28.84700 | UK2017_s4_1_1_H_C43584 | 267.90514 | -28.84681 |    0.89 |   0 |   0 | 
2016-BLG-0990 | 267.36300 | -29.56264 | UK2017_c4_3_2_K_C21214 | 267.36322 | -29.56257 |    0.73 |   0 |   0 | 
2016-BLG-1009 | 268.31050 | -28.45050 | UK2017_s4_2_4_H_C33679 | 268.31029 | -28.45046 |    0.68 |   0 |   0 | 
2016-BLG-1012 | 269.02521 | -27.96022 | UK2017_s3_2_2_H_C42959 | 269.02524 | -27.96021 |    0.11 |   0 |   0 | 
2016-BLG-1034 | 263.77496 | -29.92289 | UK2017_n4_1_1_H_C11497 | 263.77491 | -29.92302 |    0.50 |   0 |   0 | 
2016-BLG-1035 | 264.31108 | -29.60183 | UK2017_n4_4_2_H_C43101 | 264.31111 | -29.60185 |    0.10 |   0 |   0 | 
2016-BLG-1040 | 269.33821 | -29.16603 | UK2017_s6_3_3_H_C8743 | 269.33851 | -29.16577 |    1.33 |   0 |   0 | 
2016-BLG-1050 | 269.15608 | -29.01964 | UK2017_s6_3_3_H_C67898 | 269.15658 | -29.01913 |    2.41 |   0 |   0 | 
2016-BLG-1052 | 268.51567 | -28.44303 | UK2017_s4_1_3_H_C31624 | 268.51565 | -28.44280 |    0.82 |   0 |   0 | 
2016-BLG-1053 | 268.56087 | -28.10622 | UK2017_s4_4_3_H_C78061 | 268.56065 | -28.10618 |    0.73 |   0 |   0 | 
2016-BLG-1085 | 264.18142 | -29.68344 | UK2017_n4_4_2_H_C15822 | 264.18142 | -29.68346 |    0.06 |   0 |   0 | 
2016-BLG-1088 | 268.44650 | -29.11072 | UK2017_s6_4_4_H_C26443 | 268.44694 | -29.11076 |    1.39 |   0 |   0 | 
2016-BLG-1107 | 265.64050 | -26.48625 | UK2017_n1_4_4_H_C73144 | 265.64052 | -26.48624 |    0.07 |   0 |   0 | 
2016-BLG-1110 | 268.43196 | -28.71972 | UK2017_s4_4_2_H_C9848 | 268.43187 | -28.71941 |    1.16 |   0 |   0 | 
2016-BLG-1118 | 268.70608 | -28.75911 | UK2017_s4_2_2_H_C73010 | 268.70609 | -28.75914 |    0.11 |   0 |   0 | 
2016-BLG-1119 | 268.55163 | -28.38856 | UK2017_s4_1_3_H_C51765 | 268.55163 | -28.38854 |    0.06 |   0 |   0 | 
2016-BLG-1135 | 264.57650 | -28.74606 | UK2017_n3_3_1_H_C43686 | 264.57649 | -28.74606 |    0.04 |   0 |   0 | 
2016-BLG-1143 | 268.91767 | -27.83850 | UK2017_s3_3_2_H_C9704 | 268.91769 | -27.83848 |    0.10 |   0 |   0 | 
2016-BLG-1145 | 268.81038 | -28.61628 | UK2017_s4_3_2_H_C44553 | 268.81038 | -28.61630 |    0.08 |   0 |   0 | 
2016-BLG-1156 | 268.37358 | -28.67511 | UK2017_s4_4_2_H_C25383 | 268.37359 | -28.67513 |    0.07 |   0 |   0 | 
2016-BLG-1157 | 268.00304 | -28.38725 | UK2017_s4_1_4_H_C50843 | 268.00299 | -28.38723 |    0.18 |   0 |   0 | 
2016-BLG-1158 | 267.70446 | -28.54911 | UK2017_c3_3_2_K_C72242 | 267.70446 | -28.54913 |    0.07 |   0 |   0 | 
2016-BLG-1159 | 267.99571 | -28.18789 | UK2017_s4_4_4_H_C46792 | 267.99572 | -28.18789 |    0.04 |   0 |   0 | 
2016-BLG-1161 | 268.71721 | -29.33664 | UK2017_s6_2_4_H_C24777 | 268.71724 | -29.33663 |    0.10 |   0 |   0 | 
2016-BLG-1183 | 265.57746 | -27.52556 | UK2017_n2_3_3_H_C15435 | 265.57745 | -27.52552 |    0.13 |   0 |   0 | 
2016-BLG-1184 | 265.54563 | -27.64844 | UK2017_n2_1_3_H_C46970 | 265.54561 | -27.64846 |    0.07 |   0 |   0 | 
2016-BLG-1191 | 269.08229 | -27.56067 | UK2017_s3_2_3_H_C32367 | 269.08229 | -27.56068 |    0.05 |   0 |   0 | 
2016-BLG-1193 | 269.08667 | -29.29731 | UK2017_s6_1_3_H_C41619 | 269.08664 | -29.29728 |    0.12 |   0 |   0 | 
2016-BLG-1194 | 269.00125 | -29.35428 | UK2017_s6_1_3_H_C20351 | 269.00107 | -29.35415 |    0.73 |   0 |   0 | 
2016-BLG-1210 | 269.03429 | -27.88772 | UK2017_s3_2_2_H_C69713 | 269.03377 | -27.88790 |    1.78 |   0 |   0 | 
2016-BLG-1245 | 268.18763 | -29.09519 | UK2017_s5_3_3_H_C35512 | 268.18707 | -29.09536 |    1.84 |   0 |   0 | 
2016-BLG-1246 | 268.11563 | -28.99347 | UK2017_s5_4_3_H_C69235 | 268.11540 | -28.99333 |    0.87 |   0 |   0 | 
2016-BLG-1249 | 269.35717 | -29.23133 | UK2017_s6_2_3_H_C66715 | 269.35715 | -29.23134 |    0.06 |   0 |   0 | 
2016-BLG-1258 | 266.06438 | -26.52033 | UK2017_n1_4_3_H_C61538 | 266.06437 | -26.52029 |    0.16 |   0 |   0 | 
2016-BLG-1259 | 267.39767 | -29.70836 | UK2017_s5_1_1_H_C47225 | 267.39767 | -29.70835 |    0.04 |   0 |   0 | 
2016-BLG-1260 | 269.05771 | -29.61275 | UK2017_s6_4_2_H_C4650 | 269.05768 | -29.61274 |    0.10 |   0 |   0 | 
2016-BLG-1266 | 267.85358 | -29.74225 | UK2017_s5_2_1_H_C38950 | 267.85357 | -29.74227 |    0.08 |   0 |   0 | 
2016-BLG-1267 | 268.89500 | -28.96586 | UK2017_s6_3_4_H_C96869 | 268.89493 | -28.96596 |    0.42 |   0 |   0 | 
2016-BLG-1276 | 268.03217 | -28.14183 | UK2017_s4_4_4_H_C63980 | 268.03214 | -28.14181 |    0.12 |   0 |   0 | 
2016-BLG-1278 | 267.86404 | -29.83881 | UK2017_s5_2_1_H_C4878 | 267.86403 | -29.83880 |    0.04 |   0 |   0 | 
2016-BLG-1279 | 267.69583 | -29.75833 | UK2017_s5_2_1_H_C33134 | 267.69587 | -29.75835 |    0.13 |   0 |   0 | 
2016-BLG-1300 | 265.54404 | -27.24847 | UK2017_n1_1_1_H_C36522 | 265.54398 | -27.24807 |    1.46 |   0 |   0 | 
2016-BLG-1304 | 268.41533 | -29.17825 | UK2017_s6_4_4_H_C3323 | 268.41530 | -29.17822 |    0.15 |   0 |   0 | 
2016-BLG-1307 | 267.65858 | -29.61014 | UK2017_s5_3_1_H_C7749 | 267.65862 | -29.61019 |    0.22 |   0 |   0 | 
2016-BLG-1324 | 264.61450 | -28.40819 | UK2017_n3_3_4_H_C10088 | 264.61449 | -28.40821 |    0.06 |   0 |   0 | 
2016-BLG-1327 | 266.01288 | -27.33811 | UK2017_n1_1_2_H_C4258 | 266.01298 | -27.33813 |    0.34 |   0 |   0 | 
2016-BLG-1332 | 269.40279 | -29.62850 | UK2017_s6_2_2_H_C76234 | 269.40252 | -29.62868 |    1.07 |   0 |   0 | 
2016-BLG-1336 | 265.66450 | -27.53633 | UK2017_n2_3_3_H_C11629 | 265.66450 | -27.53635 |    0.06 |   0 |   0 | 
2016-BLG-1337 | 268.42092 | -28.56378 | UK2017_s4_4_2_H_C65819 | 268.42115 | -28.56372 |    0.77 |   0 |   0 | 
2016-BLG-1343 | 269.02342 | -28.97042 | UK2017_s6_4_3_H_C79829 | 269.02337 | -28.97032 |    0.38 |   0 |   0 | 
2016-BLG-1353 | 268.74275 | -28.45731 | UK2017_s4_2_3_H_C26837 | 268.74275 | -28.45733 |    0.09 |   0 |   0 | 
2016-BLG-1373 | 267.88279 | -28.70806 | UK2017_s4_4_1_H_C14232 | 267.88279 | -28.70804 |    0.06 |   0 |   0 | 
2016-BLG-1386 | 268.08963 | -29.15792 | UK2017_s5_4_3_H_C10631 | 268.08962 | -29.15792 |    0.02 |   0 |   0 | 
2016-BLG-1388 | 267.43996 | -29.58028 | UK2017_s5_4_1_H_C17038 | 267.43996 | -29.58027 |    0.03 |   0 |   0 | 
2016-BLG-1390 | 268.98446 | -28.96311 | UK2017_s6_4_3_H_C82025 | 268.98471 | -28.96438 |    4.64 |   0 |   0 | 
2016-BLG-1419 | 267.93588 | -29.18714 | UK2017_s5_4_3_H_C430 | 267.93583 | -29.18709 |    0.23 |   0 |   0 | 
2016-BLG-1420 | 268.41737 | -28.59994 | UK2017_s4_4_2_H_C52380 | 268.41739 | -28.59992 |    0.10 |   0 |   0 | 
2016-BLG-1423 | 269.00958 | -28.06458 | UK2017_s3_2_2_H_C6563 | 269.00962 | -28.06458 |    0.12 |   0 |   0 | 
2016-BLG-1424 | 268.98658 | -29.49569 | UK2017_s6_4_2_H_C44310 | 268.98656 | -29.49595 |    0.92 |   0 |   0 | 
2016-BLG-1439 | 265.61996 | -27.57153 | UK2017_n2_2_3_H_C74176 | 265.62019 | -27.57141 |    0.85 |   0 |   0 | 
2016-BLG-1440 | 268.98663 | -29.49556 | UK2017_s6_4_2_H_C44310 | 268.98656 | -29.49595 |    1.43 |   0 |   0 | 
2016-BLG-1443 | 265.49037 | -27.90128 | UK2017_n2_4_2_H_C32445 | 265.49036 | -27.90128 |    0.05 |   0 |   0 | 
2016-BLG-1464 | 264.89271 | -27.47833 | UK2017_n2_4_4_H_C28242 | 264.89273 | -27.47835 |    0.09 |   0 |   0 | 
2016-BLG-1474 | 265.07608 | -27.65908 | UK2017_n2_2_4_H_C44420 | 265.07615 | -27.65911 |    0.23 |   0 |   0 | 
2016-BLG-1475 | 264.92304 | -27.67811 | UK2017_n2_1_4_H_C35712 | 264.92304 | -27.67813 |    0.07 |   0 |   0 | 
2016-BLG-1478 | 268.34325 | -28.24147 | UK2017_s4_4_3_H_C25913 | 268.34381 | -28.24182 |    2.17 |   0 |   0 | 
2016-BLG-1490 | 268.59892 | -29.07589 | UK2017_s6_4_4_H_C38737 | 268.59922 | -29.07600 |    1.03 |   0 |   0 | 
2016-BLG-1491 | 267.98496 | -29.08917 | UK2017_s5_4_3_H_C35175 | 267.98500 | -29.08917 |    0.13 |   0 |   0 | 
2016-BLG-1492 | 268.34804 | -28.39900 | UK2017_s4_1_3_H_C48004 | 268.34738 | -28.39886 |    2.16 |   0 |   0 | 
2016-BLG-1496 | 269.05358 | -27.92975 | UK2017_s3_2_2_H_C54265 | 269.05360 | -27.92975 |    0.05 |   0 |   0 | 
2016-BLG-1497 | 269.01396 | -27.87089 | UK2017_s3_2_2_H_C75927 | 269.01397 | -27.87089 |    0.04 |   0 |   0 | 
2016-BLG-1498 | 268.96013 | -27.86267 | UK2017_s3_2_2_H_C78996 | 268.96015 | -27.86265 |    0.10 |   0 |   0 | 
2016-BLG-1507 | 264.40029 | -29.19228 | UK2017_n4_3_3_H_C38064 | 264.39988 | -29.19245 |    1.43 |   0 |   0 | 
2016-BLG-1508 | 264.50117 | -29.87039 | UK2017_n4_2_2_H_C29865 | 264.50121 | -29.87041 |    0.16 |   0 |   0 | 
2016-BLG-1520 | 267.48175 | -30.65422 | UK2017_s2_2_2_K_C24341 | 267.48173 | -30.65423 |    0.07 |   0 |   0 | 
2016-BLG-1554 | 268.54212 | -29.39031 | UK2017_s6_1_4_H_C6086 | 268.54277 | -29.38998 |    2.34 |   0 |   0 | 
2016-BLG-1555 | 267.58942 | -29.26614 | UK2017_s5_1_4_H_C49543 | 267.58942 | -29.26615 |    0.04 |   0 |   0 | 
2016-BLG-1556 | 269.09925 | -28.02694 | UK2017_s3_2_2_H_C19649 | 269.09924 | -28.02694 |    0.04 |   0 |   1 | 
2016-BLG-1567 | 268.74550 | -27.99867 | UK2017_s3_1_2_H_C26502 | 268.74556 | -27.99868 |    0.20 |   0 |   0 | 
2016-BLG-1579 | 267.87721 | -28.58733 | UK2017_s4_4_1_H_C58282 | 267.87726 | -28.58739 |    0.26 |   0 |   0 | 
2016-BLG-1594 | 268.32292 | -29.64397 | UK2017_s5_2_2_H_C72551 | 268.32272 | -29.64430 |    1.33 |   0 |   0 | 
2016-BLG-1596 | 268.66496 | -29.07356 | UK2017_s6_3_4_H_C54599 | 268.66480 | -29.07331 |    1.01 |   0 |   0 | 
2016-BLG-1626 | 268.28463 | -28.72706 | UK2017_s4_3_1_H_C7182 | 268.28465 | -28.72712 |    0.25 |   0 |   0 | 
2016-BLG-1628 | 268.75196 | -29.75831 | UK2017_s6_2_1_H_C31611 | 268.75171 | -29.75831 |    0.78 |   0 |   0 | 
2016-BLG-1629 | 269.05888 | -27.82156 | UK2017_s3_3_2_H_C16563 | 269.05890 | -27.82153 |    0.12 |   0 |   0 | 
2016-BLG-1657 | 263.88200 | -29.35497 | UK2017_n4_2_4_H_C58508 | 263.88200 | -29.35497 |    0.01 |   0 |   0 | 
2016-BLG-1669 | 268.30817 | -29.27492 | UK2017_s5_2_3_H_C48131 | 268.30816 | -29.27497 |    0.19 |   0 |   0 | 
2016-BLG-1670 | 268.30912 | -29.24081 | UK2017_s5_2_3_H_C60074 | 268.30883 | -29.24078 |    0.93 |   0 |   0 | 
2016-BLG-1680 | 268.49521 | -29.75628 | UK2017_s6_1_1_H_C32527 | 268.49528 | -29.75608 |    0.75 |   0 |   0 | 
2016-BLG-1683 | 268.88075 | -29.77650 | UK2017_s6_2_1_H_C25071 | 268.88039 | -29.77681 |    1.58 |   0 |   0 | 
2016-BLG-1686 | 268.90533 | -29.48847 | UK2017_s6_4_2_H_C47002 | 268.90536 | -29.48848 |    0.09 |   0 |   0 | 
2016-BLG-1688 | 268.77442 | -29.12769 | UK2017_s6_3_4_H_C32943 | 268.77442 | -29.12768 |    0.05 |   0 |   0 | 
2016-BLG-1714 | 266.03696 | -26.91333 | UK2017_n1_4_2_H_C74973 | 266.03696 | -26.91334 |    0.02 |   0 |   0 | 
2016-BLG-1715 | 264.11504 | -29.11181 | UK2017_n4_4_3_H_C64629 | 264.11527 | -29.11114 |    2.50 |   0 |   0 | 
2016-BLG-1717 | 264.42546 | -28.51964 | UK2017_n3_1_4_H_C44263 | 264.42546 | -28.51961 |    0.10 |   0 |   0 | 
2016-BLG-1721 | 265.37375 | -27.46219 | UK2017_n2_4_3_H_C36484 | 265.37340 | -27.46202 |    1.28 |   0 |   0 | 
2016-BLG-1733 | 268.64508 | -28.42447 | UK2017_s4_2_3_H_C38998 | 268.64511 | -28.42447 |    0.08 |   0 |   0 | 
2016-BLG-1734 | 268.90996 | -29.75075 | UK2017_s6_1_2_H_C31927 | 268.91012 | -29.75057 |    0.82 |   0 |   0 | 
2016-BLG-1750 | 267.66487 | -28.72642 | UK2017_c3_3_2_K_C6775 | 267.66493 | -28.72639 |    0.20 |   0 |   0 | 
2016-BLG-1751 | 268.14146 | -29.69311 | UK2017_s5_2_2_H_C55282 | 268.14145 | -29.69307 |    0.15 |   0 |   0 | 
