         name |     RA    |     Dec   |       name     |     RA    |     Dec   |  offset | ukirtDetect |   correctT0 | 
2015-BLG-1977 | 270.76529 | -27.98050 | UK2016_14_4_C48574 | 270.76466 | -27.98080 |    2.28 |   0 |   0 | 
2015-BLG-1982 | 269.89767 | -28.19225 | UK2016_33_4_C111598 | 269.89810 | -28.19235 |    1.42 |   0 |   0 | 
2015-BLG-1984 | 269.43704 | -28.80147 | UK2016_53_2_C84560 | 269.43684 | -28.80117 |    1.26 |   0 |   0 | 
2015-BLG-1994 | 268.70712 | -28.66981 | UK2016_51_4_C48027 | 268.70713 | -28.66978 |    0.09 |   0 |   0 | 
2015-BLG-1995 | 267.75867 | -28.48522 | UK2016_74_4_C82338 | 267.75866 | -28.48523 |    0.04 |   0 |   0 | 
2015-BLG-1998 | 268.87983 | -28.65781 | UK2016_52_4_C33592 | 268.87983 | -28.65777 |    0.13 |   0 |   0 | 
2015-BLG-2000 | 270.58438 | -27.55053 | UK2016_24_1_C41967 | 270.58472 | -27.55088 |    1.68 |   0 |   0 | 
2015-BLG-2005 | 271.47758 | -28.19261 | UK2016_12_3_C57557 | 271.47762 | -28.19258 |    0.16 |   0 |   0 | 
2015-BLG-2019 | 269.40933 | -28.63672 | UK2016_52_3_C41982 | 269.40936 | -28.63669 |    0.14 |   0 |   0 | 
2015-BLG-2024 | 269.18125 | -28.14522 | UK2016_61_2_C74366 | 269.18124 | -28.14521 |    0.05 |   0 |   0 | 
2015-BLG-2032 | 268.32854 | -29.27747 | UK2016_72_2_C27361 | 268.32852 | -29.27748 |    0.07 |   0 |   0 | 
2015-BLG-2034 | 270.08912 | -27.82436 | UK2016_44_2_C45519 | 270.08941 | -27.82384 |    2.08 |   0 |   0 | 
2015-BLG-2043 | 269.65983 | -28.47461 | UK2016_31_4_C45196 | 269.65985 | -28.47461 |    0.05 |   0 |   0 | 
2015-BLG-2044 | 269.71867 | -28.75761 | UK2016_34_1_C24987 | 269.71866 | -28.75762 |    0.04 |   0 |   0 | 
2015-BLG-2051 | 270.60467 | -28.67019 | UK2016_11_1_C35898 | 270.60516 | -28.67064 |    2.24 |   0 |   0 | 
2015-BLG-2052 | 270.31454 | -28.75531 | UK2016_33_2_C42701 | 270.31456 | -28.75531 |    0.06 |   0 |   0 | 
2015-BLG-2053 | 270.05262 | -28.31453 | UK2016_33_4_C51739 | 270.05264 | -28.31454 |    0.06 |   0 |   0 | 
2015-BLG-2055 | 267.96021 | -28.77969 | UK2016_72_4_C49441 | 267.96021 | -28.77961 |    0.30 |   0 |   0 | 
2015-BLG-2056 | 268.36863 | -29.33169 | UK2016_72_2_C10109 | 268.36912 | -29.33159 |    1.60 |   0 |   0 | 
2015-BLG-2061 | 270.91738 | -27.59669 | UK2016_23_1_C24512 | 270.91738 | -27.59670 |    0.03 |   0 |   0 | 
2015-BLG-2065 | 271.47537 | -28.67500 | UK2016_12_2_C40403 | 271.47538 | -28.67499 |    0.04 |   0 |   0 | 
2015-BLG-2079 | 271.57146 | -27.97444 | UK2016_13_3_C56036 | 271.57135 | -27.97398 |    1.71 |   0 |   0 | 
2015-BLG-2082 | 269.63604 | -28.77306 | UK2016_34_1_C19233 | 269.63606 | -28.77305 |    0.06 |   0 |   0 | 
2015-BLG-2085 | 268.34317 | -28.88353 | UK2016_72_3_C14838 | 268.34356 | -28.88392 |    1.88 |   0 |   0 | 
2015-BLG-2092 | 271.11800 | -27.48728 | UK2016_24_2_C68487 | 271.11799 | -27.48729 |    0.05 |   0 |   0 | 
2015-BLG-2093 | 271.08238 | -27.03742 | UK2016_24_3_C74471 | 271.08237 | -27.03743 |    0.05 |   1 |   1 | 
2015-BLG-2095 | 270.37167 | -28.71581 | UK2016_33_2_C58465 | 270.37162 | -28.71580 |    0.15 |   0 |   0 | 
2015-BLG-2100 | 271.45125 | -27.48942 | UK2016_23_2_C70010 | 271.45158 | -27.48949 |    1.09 |   0 |   0 | 
2015-BLG-2105 | 269.67133 | -28.57658 | UK2016_31_4_C9105 | 269.67147 | -28.57690 |    1.22 |   0 |   0 | 
2015-BLG-2106 | 269.91137 | -28.98761 | UK2016_32_1_C21750 | 269.91152 | -28.98717 |    1.65 |   0 |   0 | 
2015-BLG-2107 | 269.50442 | -29.12553 | UK2016_52_2_C21715 | 269.50439 | -29.12556 |    0.14 |   0 |   0 | 
2015-BLG-2116 | 269.33983 | -28.86719 | UK2016_53_2_C52738 | 269.33933 | -28.86699 |    1.75 |   0 |   0 | 
2015-BLG-2126 | 268.06642 | -28.69983 | UK2016_74_3_C1635 | 268.06640 | -28.69987 |    0.14 |   0 |   0 | 
2015-BLG-2129 | 271.44504 | -27.67483 | UK2016_22_2_C79487 | 271.44546 | -27.67488 |    1.34 |   0 |   0 | 
2015-BLG-2130 | 271.13313 | -27.32083 | UK2016_21_3_C49480 | 271.13313 | -27.32083 |    0.02 |   0 |   0 | 
2015-BLG-2133 | 270.72362 | -28.64739 | UK2016_11_1_C45165 | 270.72359 | -28.64740 |    0.12 |   0 |   0 | 
2015-BLG-2135 | 268.69488 | -28.71081 | UK2016_51_4_C32455 | 268.69488 | -28.71079 |    0.06 |   0 |   0 | 
2015-BLG-2136 | 269.58396 | -27.51269 | UK2016_41_4_C77507 | 269.58395 | -27.51269 |    0.03 |   0 |   0 | 
2015-BLG-2137 | 268.84004 | -28.88883 | UK2016_53_1_C34679 | 268.84013 | -28.88883 |    0.28 |   0 |   0 | 
2016-BLG-0001 | 267.95008 | -28.98425 | UK2016_73_1_C55037 | 267.94982 | -28.98431 |    0.86 |   0 |   1 | 
2016-BLG-0002 | 268.65029 | -28.35550 | UK2016_54_4_C78681 | 268.64962 | -28.35532 |    2.22 |   0 |   0 | 
2016-BLG-0010 | 269.93479 | -28.35456 | UK2016_33_4_C24078 | 269.93513 | -28.35449 |    1.10 |   0 |   0 | 
2016-BLG-0011 | 269.54717 | -28.50161 | UK2016_53_3_C9301 | 269.54718 | -28.50164 |    0.11 |   1 |   1 | 
2016-BLG-0012 | 269.45471 | -28.44225 | UK2016_53_3_C36620 | 269.45471 | -28.44226 |    0.04 |   0 |   0 | 
2016-BLG-0013 | 268.99529 | -28.57661 | UK2016_52_4_C64629 | 268.99553 | -28.57639 |    1.10 |   0 |   0 | 
2016-BLG-0014 | 269.73025 | -28.25350 | UK2016_34_4_C47936 | 269.73026 | -28.25350 |    0.03 |   0 |   0 | 
2016-BLG-0015 | 268.92833 | -28.19822 | UK2016_62_1_C36058 | 268.92834 | -28.19821 |    0.05 |   0 |   1 | 
2016-BLG-0017 | 269.30900 | -28.97444 | UK2016_54_2_C12442 | 269.30901 | -28.97442 |    0.09 |   0 |   1 | 
2016-BLG-0048 | 270.90733 | -28.68858 | UK2016_12_1_C30028 | 270.90732 | -28.68860 |    0.07 |   0 |   0 | 
2016-BLG-0049 | 270.16229 | -28.74242 | UK2016_34_2_C29270 | 270.16232 | -28.74242 |    0.09 |   0 |   0 | 
2016-BLG-0050 | 270.74896 | -28.05356 | UK2016_14_4_C19579 | 270.74887 | -28.05364 |    0.41 |   0 |   0 | 
2016-BLG-0051 | 270.64454 | -28.09392 | UK2016_14_4_C2777 | 270.64452 | -28.09390 |    0.09 |   0 |   1 | 
2016-BLG-0061 | 268.59879 | -29.08894 | UK2016_51_1_C52776 | 268.59883 | -29.08893 |    0.13 |   0 |   0 | 
2016-BLG-0062 | 269.28788 | -28.47400 | UK2016_54_3_C37962 | 269.28808 | -28.47424 |    1.08 |   0 |   0 | 
2016-BLG-0063 | 270.10525 | -27.39925 | UK2016_44_3_C40596 | 270.10527 | -27.39924 |    0.07 |   0 |   1 | 
2016-BLG-0064 | 270.97617 | -27.12022 | UK2016_23_4_C41991 | 270.97618 | -27.12022 |    0.04 |   0 |   1 | 
2016-BLG-0070 | 268.32871 | -29.28719 | UK2016_72_2_C24221 | 268.32871 | -29.28723 |    0.13 |   0 |   0 | 
2016-BLG-0071 | 268.86554 | -28.01356 | UK2016_63_1_C20654 | 268.86556 | -28.01356 |    0.06 |   0 |   0 | 
2016-BLG-0072 | 268.93550 | -29.07569 | UK2016_52_1_C39025 | 268.93564 | -29.07565 |    0.47 |   0 |   0 | 
2016-BLG-0073 | 270.27671 | -27.84183 | UK2016_44_2_C38694 | 270.27646 | -27.84216 |    1.42 |   0 |   1 | 
2016-BLG-0074 | 270.70304 | -27.56353 | UK2016_24_1_C36999 | 270.70307 | -27.56351 |    0.11 |   0 |   0 | 
2016-BLG-0075 | 270.14700 | -27.42558 | UK2016_44_3_C30238 | 270.14705 | -27.42553 |    0.25 |   1 |   1 | 
2016-BLG-0076 | 271.46396 | -27.15644 | UK2016_23_3_C26869 | 271.46398 | -27.15646 |    0.09 |   0 |   0 | 
2016-BLG-0096 | 270.05492 | -29.00653 | UK2016_32_1_C14490 | 270.05542 | -29.00671 |    1.72 |   0 |   1 | 
2016-BLG-0105 | 269.16746 | -27.74997 | UK2016_61_3_C59465 | 269.16751 | -27.74998 |    0.17 |   0 |   0 | 
2016-BLG-0106 | 270.33429 | -28.47864 | UK2016_32_3_C50698 | 270.33430 | -28.47862 |    0.07 |   1 |   1 | 
2016-BLG-0124 | 269.44346 | -28.55222 | UK2016_52_3_C74883 | 269.44368 | -28.55208 |    0.87 |   0 |   0 | 
2016-BLG-0126 | 269.75175 | -28.92786 | UK2016_31_1_C41373 | 269.75176 | -28.92786 |    0.03 |   0 |   1 | 
2016-BLG-0131 | 268.59879 | -29.08892 | UK2016_51_1_C52776 | 268.59883 | -29.08893 |    0.13 |   0 |   0 | 
2016-BLG-0140 | 270.53654 | -28.79281 | UK2016_33_2_C24278 | 270.53644 | -28.79283 |    0.33 |   0 |   0 | 
2016-BLG-0161 | 271.24821 | -28.65825 | UK2016_11_2_C41695 | 271.24821 | -28.65825 |    0.01 |   0 |   1 | 
2016-BLG-0162 | 270.16129 | -28.64031 | UK2016_34_2_C67814 | 270.16130 | -28.64029 |    0.06 |   0 |   0 | 
2016-BLG-0163 | 270.99892 | -28.40389 | UK2016_13_1_C56219 | 270.99891 | -28.40392 |    0.11 |   0 |   0 | 
2016-BLG-0177 | 269.83283 | -28.49936 | UK2016_32_4_C40508 | 269.83282 | -28.49937 |    0.05 |   0 |   1 | 
2016-BLG-0180 | 269.55596 | -29.14842 | UK2016_52_2_C13281 | 269.55598 | -29.14841 |    0.07 |   0 |   1 | 
2016-BLG-0181 | 268.69271 | -29.16700 | UK2016_51_1_C23159 | 268.69255 | -29.16730 |    1.19 |   0 |   1 | 
2016-BLG-0182 | 269.40550 | -28.83222 | UK2016_53_2_C68808 | 269.40564 | -28.83228 |    0.49 |   0 |   0 | 
2016-BLG-0183 | 270.39704 | -27.79161 | UK2016_43_2_C56137 | 270.39711 | -27.79163 |    0.23 |   0 |   0 | 
2016-BLG-0191 | 268.96646 | -28.26553 | UK2016_62_1_C11469 | 268.96646 | -28.26552 |    0.03 |   0 |   1 | 
2016-BLG-0198 | 270.07263 | -27.46578 | UK2016_44_3_C14773 | 270.07271 | -27.46569 |    0.42 |   0 |   1 | 
2016-BLG-0201 | 269.72300 | -27.62569 | UK2016_41_4_C34710 | 269.72324 | -27.62561 |    0.82 |   0 |   0 | 
2016-BLG-0203 | 268.14521 | -29.10022 | UK2016_74_2_C16727 | 268.14519 | -29.10024 |    0.09 |   0 |   0 | 
2016-BLG-0209 | 271.16246 | -27.14589 | UK2016_24_3_C30779 | 271.16182 | -27.14604 |    2.12 |   0 |   0 | 
2016-BLG-0216 | 269.13254 | -27.74061 | UK2016_61_3_C62941 | 269.13257 | -27.74061 |    0.09 |   0 |   0 | 
2016-BLG-0217 | 269.15204 | -29.04400 | UK2016_51_2_C72031 | 269.15245 | -29.04400 |    1.29 |   0 |   0 | 
2016-BLG-0218 | 269.98346 | -28.85958 | UK2016_32_1_C70474 | 269.98304 | -28.85957 |    1.32 |   0 |   0 | 
2016-BLG-0219 | 269.37958 | -28.87725 | UK2016_53_2_C48204 | 269.37958 | -28.87727 |    0.07 |   0 |   0 | 
2016-BLG-0236 | 269.78133 | -28.52533 | UK2016_31_4_C27049 | 269.78138 | -28.52533 |    0.15 |   0 |   1 | 
2016-BLG-0237 | 269.39312 | -27.42728 | UK2016_63_3_C75967 | 269.39312 | -27.42729 |    0.05 |   0 |   0 | 
2016-BLG-0241 | 270.63233 | -27.52961 | UK2016_24_1_C50322 | 270.63224 | -27.52957 |    0.33 |   0 |   1 | 
2016-BLG-0243 | 270.75167 | -28.06761 | UK2016_14_4_C13908 | 270.75164 | -28.06740 |    0.76 |   0 |   0 | 
2016-BLG-0262 | 267.58696 | -29.31544 | UK2016_71_1_C16665 | 267.58695 | -29.31545 |    0.03 |   1 |   1 | 
2016-BLG-0264 | 271.01367 | -28.04633 | UK2016_13_4_C24467 | 271.01371 | -28.04633 |    0.14 |   0 |   1 | 
2016-BLG-0284 | 268.13475 | -28.69025 | UK2016_74_3_C5100 | 268.13480 | -28.69028 |    0.19 |   0 |   0 | 
2016-BLG-0301 | 268.34987 | -29.04128 | UK2016_73_2_C36043 | 268.34979 | -29.04138 |    0.45 |   0 |   1 | 
2016-BLG-0302 | 268.32421 | -28.36561 | UK2016_82_2_C43827 | 268.32419 | -28.36563 |    0.09 |   0 |   0 | 
2016-BLG-0304 | 269.76362 | -28.53831 | UK2016_31_4_C22507 | 269.76364 | -28.53828 |    0.10 |   1 |   1 | 
2016-BLG-0305 | 269.73350 | -28.56331 | UK2016_31_4_C13760 | 269.73349 | -28.56332 |    0.06 |   0 |   1 | 
2016-BLG-0306 | 269.18604 | -28.41333 | UK2016_54_3_C61646 | 269.18611 | -28.41352 |    0.71 |   0 |   1 | 
2016-BLG-0307 | 269.57079 | -27.80953 | UK2016_44_1_C48173 | 269.57079 | -27.80955 |    0.08 |   0 |   0 | 
2016-BLG-0314 | 267.94467 | -28.37394 | UK2016_82_1_C39723 | 267.94463 | -28.37396 |    0.13 |   0 |   0 | 
2016-BLG-0316 | 269.39612 | -28.15597 | UK2016_62_2_C51246 | 269.39615 | -28.15601 |    0.16 |   0 |   0 | 
2016-BLG-0320 | 270.09787 | -28.37847 | UK2016_34_3_C3534 | 270.09762 | -28.37829 |    1.04 |   0 |   0 | 
2016-BLG-0327 | 270.72796 | -28.22119 | UK2016_11_4_C40930 | 270.72783 | -28.22126 |    0.47 |   0 |   0 | 
2016-BLG-0330 | 269.83925 | -28.64981 | UK2016_33_1_C82700 | 269.83927 | -28.64982 |    0.08 |   0 |   1 | 
2016-BLG-0381 | 270.10792 | -27.99094 | UK2016_41_2_C62548 | 270.10792 | -27.99091 |    0.12 |   0 |   0 | 
2016-BLG-0390 | 268.70021 | -29.19422 | UK2016_51_1_C13117 | 268.69993 | -29.19451 |    1.36 |   0 |   0 | 
2016-BLG-0397 | 270.06062 | -28.48617 | UK2016_32_4_C45483 | 270.06063 | -28.48614 |    0.10 |   0 |   0 | 
2016-BLG-0403 | 268.34633 | -29.06756 | UK2016_73_2_C27108 | 268.34630 | -29.06757 |    0.12 |   0 |   1 | 
2016-BLG-0412 | 271.52117 | -27.05883 | UK2016_23_3_C68141 | 271.52114 | -27.05883 |    0.09 |   0 |   0 | 
2016-BLG-0429 | 268.47817 | -28.63667 | UK2016_73_3_C23670 | 268.47817 | -28.63668 |    0.05 |   0 |   0 | 
2016-BLG-0438 | 270.06204 | -27.31917 | UK2016_44_3_C71748 | 270.06175 | -27.31910 |    0.96 |   0 |   1 | 
2016-BLG-0449 | 268.19092 | -28.33444 | UK2016_81_2_C51577 | 268.19084 | -28.33418 |    0.98 |   0 |   0 | 
2016-BLG-0450 | 269.30833 | -28.48075 | UK2016_54_3_C35379 | 269.30834 | -28.48077 |    0.08 |   1 |   1 | 
2016-BLG-0458 | 268.59483 | -29.16814 | UK2016_51_1_C22835 | 268.59482 | -29.16821 |    0.26 |   0 |   1 | 
2016-BLG-0459 | 268.80546 | -28.45919 | UK2016_53_4_C40008 | 268.80550 | -28.45915 |    0.21 |   0 |   0 | 
2016-BLG-0460 | 269.48608 | -28.08492 | UK2016_62_2_C77817 | 269.48609 | -28.08492 |    0.02 |   0 |   0 | 
2016-BLG-0472 | 270.76167 | -28.14728 | UK2016_11_4_C71446 | 270.76221 | -28.14715 |    1.78 |   0 |   1 | 
2016-BLG-0477 | 269.52825 | -27.64011 | UK2016_62_3_C81478 | 269.52828 | -27.64012 |    0.10 |   0 |   0 | 
2016-BLG-0478 | 268.90246 | -27.65589 | UK2016_62_4_C73177 | 268.90244 | -27.65592 |    0.13 |   1 |   1 | 
2016-BLG-0493 | 271.44175 | -27.47058 | UK2016_23_2_C77982 | 271.44180 | -27.47059 |    0.16 |   0 |   1 | 
2016-BLG-0494 | 271.17258 | -28.72472 | UK2016_11_2_C15603 | 271.17259 | -28.72473 |    0.04 |   0 |   0 | 
2016-BLG-0505 | 268.50571 | -29.00247 | UK2016_73_2_C49464 | 268.50571 | -29.00249 |    0.06 |   0 |   0 | 
2016-BLG-0506 | 270.17425 | -27.79983 | UK2016_44_2_C54733 | 270.17360 | -27.79981 |    2.07 |   0 |   0 | 
2016-BLG-0511 | 268.24250 | -29.15758 | UK2016_71_2_C73166 | 268.24248 | -29.15761 |    0.11 |   0 |   0 | 
2016-BLG-0512 | 268.39292 | -29.23514 | UK2016_72_2_C41774 | 268.39256 | -29.23514 |    1.12 |   0 |   1 | 
2016-BLG-0514 | 271.16983 | -27.56789 | UK2016_24_2_C36323 | 271.16923 | -27.56767 |    2.08 |   0 |   0 | 
2016-BLG-0521 | 268.45479 | -28.89883 | UK2016_72_3_C9556 | 268.45480 | -28.89884 |    0.04 |   0 |   0 | 
2016-BLG-0523 | 269.22050 | -28.57011 | UK2016_54_3_C813 | 269.22021 | -28.57031 |    1.16 |   0 |   0 | 
2016-BLG-0546 | 270.92950 | -28.72253 | UK2016_12_1_C16301 | 270.92948 | -28.72253 |    0.06 |   0 |   1 | 
2016-BLG-0547 | 268.11142 | -29.22556 | UK2016_71_2_C48596 | 268.11144 | -29.22553 |    0.12 |   0 |   1 | 
2016-BLG-0548 | 269.66617 | -28.52986 | UK2016_31_4_C25498 | 269.66625 | -28.52967 |    0.74 |   0 |   1 | 
2016-BLG-0549 | 269.46217 | -28.33078 | UK2016_53_3_C88345 | 269.46216 | -28.33078 |    0.02 |   1 |   1 | 
2016-BLG-0551 | 271.19646 | -28.10783 | UK2016_11_3_C91404 | 271.19646 | -28.10784 |    0.02 |   1 |   1 | 
2016-BLG-0553 | 268.36267 | -29.04333 | UK2016_73_2_C35488 | 268.36266 | -29.04298 |    1.27 |   0 |   1 | 
2016-BLG-0554 | 267.87437 | -28.90550 | UK2016_72_4_C5569 | 267.87438 | -28.90560 |    0.36 |   1 |   1 | 
2016-BLG-0555 | 267.86921 | -28.85864 | UK2016_72_4_C21681 | 267.86917 | -28.85863 |    0.13 |   1 |   1 | 
2016-BLG-0556 | 268.63500 | -28.56239 | UK2016_54_4_C2283 | 268.63499 | -28.56241 |    0.08 |   0 |   0 | 
2016-BLG-0558 | 269.43854 | -28.33561 | UK2016_53_3_C86018 | 269.43852 | -28.33564 |    0.12 |   0 |   1 | 
2016-BLG-0559 | 269.21413 | -28.46236 | UK2016_54_3_C42597 | 269.21415 | -28.46236 |    0.08 |   0 |   1 | 
2016-BLG-0560 | 269.02967 | -27.82539 | UK2016_62_4_C11287 | 269.02964 | -27.82540 |    0.09 |   1 |   1 | 
2016-BLG-0562 | 271.39221 | -27.66089 | UK2016_22_2_C85132 | 271.39218 | -27.66087 |    0.11 |   0 |   1 | 
2016-BLG-0564 | 270.26771 | -28.99178 | UK2016_31_2_C18400 | 270.26728 | -28.99174 |    1.36 |   0 |   1 | 
2016-BLG-0566 | 270.67825 | -28.42269 | UK2016_14_1_C46765 | 270.67827 | -28.42271 |    0.08 |   1 |   1 | 
2016-BLG-0572 | 269.41783 | -28.86475 | UK2016_53_2_C53652 | 269.41720 | -28.86499 |    2.18 |   0 |   0 | 
2016-BLG-0574 | 268.25875 | -29.18119 | UK2016_71_2_C64564 | 268.25874 | -29.18118 |    0.06 |   1 |   1 | 
2016-BLG-0575 | 268.11146 | -29.22553 | UK2016_71_2_C48596 | 268.11144 | -29.22553 |    0.06 |   0 |   1 | 
2016-BLG-0576 | 270.05888 | -27.97375 | UK2016_41_2_C69095 | 270.05885 | -27.97377 |    0.11 |   0 |   1 | 
2016-BLG-0579 | 269.46113 | -28.97272 | UK2016_52_2_C79247 | 269.46115 | -28.97270 |    0.11 |   0 |   1 | 
2016-BLG-0580 | 268.71896 | -28.95447 | UK2016_54_1_C19897 | 268.71940 | -28.95446 |    1.39 |   0 |   1 | 
2016-BLG-0581 | 269.39250 | -28.78850 | UK2016_53_2_C90919 | 269.39252 | -28.78850 |    0.06 |   0 |   1 | 
2016-BLG-0583 | 270.70750 | -27.30644 | UK2016_21_4_C54386 | 270.70748 | -27.30642 |    0.11 |   1 |   1 | 
2016-BLG-0584 | 270.76238 | -28.40578 | UK2016_14_1_C53524 | 270.76240 | -28.40580 |    0.11 |   0 |   1 | 
2016-BLG-0592 | 268.11575 | -28.94564 | UK2016_74_2_C71458 | 268.11579 | -28.94568 |    0.19 |   0 |   1 | 
2016-BLG-0594 | 269.00046 | -28.60472 | UK2016_52_4_C53685 | 269.00049 | -28.60472 |    0.10 |   0 |   1 | 
2016-BLG-0600 | 267.87442 | -28.90567 | UK2016_72_4_C5569 | 267.87438 | -28.90560 |    0.27 |   1 |   1 | 
2016-BLG-0601 | 269.60112 | -28.54486 | UK2016_31_4_C20066 | 269.60169 | -28.54517 |    2.10 |   0 |   1 | 
2016-BLG-0602 | 269.26587 | -28.26758 | UK2016_61_2_C29616 | 269.26578 | -28.26752 |    0.38 |   1 |   1 | 
2016-BLG-0604 | 271.31579 | -28.62436 | UK2016_11_2_C55492 | 271.31578 | -28.62441 |    0.18 |   0 |   1 | 
2016-BLG-0610 | 268.45408 | -29.08550 | UK2016_73_2_C21219 | 268.45386 | -29.08513 |    1.51 |   0 |   1 | 
2016-BLG-0611 | 268.29500 | -29.06997 | UK2016_74_2_C27412 | 268.29460 | -29.07031 |    1.75 |   0 |   1 | 
2016-BLG-0613 | 269.26042 | -28.11617 | UK2016_64_2_C3817 | 269.26049 | -28.11658 |    1.51 |   0 |   1 | 
2016-BLG-0614 | 268.74992 | -28.27311 | UK2016_61_1_C26705 | 268.74993 | -28.27315 |    0.15 |   0 |   1 | 
2016-BLG-0615 | 269.28938 | -27.95497 | UK2016_64_2_C59620 | 269.28933 | -27.95498 |    0.15 |   0 |   1 | 
2016-BLG-0619 | 271.04575 | -28.75378 | UK2016_12_1_C3635 | 271.04549 | -28.75377 |    0.82 |   0 |   1 | 
2016-BLG-0626 | 269.00029 | -28.60489 | UK2016_52_4_C53685 | 269.00049 | -28.60472 |    0.87 |   0 |   1 | 
2016-BLG-0627 | 269.00033 | -28.60489 | UK2016_52_4_C53685 | 269.00049 | -28.60472 |    0.78 |   0 |   1 | 
2016-BLG-0630 | 270.09146 | -27.47753 | UK2016_44_3_C10206 | 270.09147 | -27.47753 |    0.04 |   0 |   1 | 
2016-BLG-0635 | 267.76417 | -28.08356 | UK2016_84_1_C62499 | 267.76424 | -28.08350 |    0.31 |   0 |   1 | 
2016-BLG-0639 | 269.26562 | -28.26775 | UK2016_61_2_C29616 | 269.26578 | -28.26752 |    0.96 |   1 |   1 | 
2016-BLG-0640 | 269.58825 | -27.53653 | UK2016_41_4_C68208 | 269.58825 | -27.53655 |    0.08 |   1 |   1 | 
2016-BLG-0641 | 268.88171 | -27.47097 | UK2016_63_4_C60082 | 268.88173 | -27.47097 |    0.07 |   0 |   1 | 
2016-BLG-0647 | 270.71654 | -27.46744 | UK2016_24_1_C74703 | 270.71687 | -27.46765 |    1.28 |   0 |   1 | 
2016-BLG-0648 | 270.98850 | -27.16703 | UK2016_23_4_C22381 | 270.98865 | -27.16717 |    0.70 |   0 |   1 | 
2016-BLG-0662 | 269.01108 | -28.26919 | UK2016_62_1_C9969 | 269.01104 | -28.26973 |    1.93 |   0 |   1 | 
2016-BLG-0665 | 270.96567 | -27.22889 | UK2016_22_4_C82655 | 270.96622 | -27.22863 |    2.00 |   0 |   1 | 
2016-BLG-0674 | 268.28908 | -28.66742 | UK2016_74_3_C13308 | 268.28898 | -28.66760 |    0.74 |   0 |   1 | 
2016-BLG-0675 | 269.50671 | -28.12714 | UK2016_62_2_C62089 | 269.50664 | -28.12704 |    0.42 |   0 |   1 | 
2016-BLG-0676 | 268.93404 | -28.85344 | UK2016_53_1_C51839 | 268.93428 | -28.85369 |    1.16 |   0 |   1 | 
2016-BLG-0722 | 269.27537 | -28.57269 | UK2016_51_3_C85355 | 269.27492 | -28.57279 |    1.48 |   0 |   1 | 
2016-BLG-0723 | 269.77708 | -28.73436 | UK2016_34_1_C33562 | 269.77705 | -28.73437 |    0.11 |   0 |   1 | 
2016-BLG-0724 | 269.31150 | -28.88094 | UK2016_54_2_C46652 | 269.31146 | -28.88092 |    0.15 |   0 |   1 | 
2016-BLG-0731 | 268.55771 | -28.95292 | UK2016_73_2_C66867 | 268.55795 | -28.95319 |    1.24 |   0 |   1 | 
2016-BLG-0736 | 270.61458 | -27.43500 | UK2016_21_4_C1322 | 270.61477 | -27.43492 |    0.66 |   0 |   1 | 
2016-BLG-0744 | 270.38883 | -28.38228 | UK2016_33_3_C2144 | 270.38875 | -28.38228 |    0.26 |   0 |   1 | 
2016-BLG-0751 | 270.81113 | -28.35586 | UK2016_14_1_C73660 | 270.81137 | -28.35589 |    0.78 |   0 |   1 | 
2016-BLG-0765 | 268.87558 | -28.39036 | UK2016_53_4_C71803 | 268.87559 | -28.39035 |    0.05 |   0 |   1 | 
2016-BLG-0766 | 269.31346 | -28.10656 | UK2016_62_2_C69667 | 269.31345 | -28.10654 |    0.06 |   1 |   1 | 
2016-BLG-0767 | 269.15229 | -27.77675 | UK2016_61_3_C49492 | 269.15247 | -27.77661 |    0.76 |   0 |   1 | 
2016-BLG-0768 | 269.64462 | -27.61503 | UK2016_41_4_C38612 | 269.64462 | -27.61500 |    0.10 |   1 |   1 | 
2016-BLG-0770 | 269.63825 | -28.61775 | UK2016_34_1_C76899 | 269.63831 | -28.61774 |    0.19 |   0 |   1 | 
2016-BLG-0771 | 269.29008 | -28.61372 | UK2016_51_3_C69498 | 269.29003 | -28.61375 |    0.20 |   0 |   1 | 
2016-BLG-0773 | 270.26350 | -27.71264 | UK2016_41_3_C4779 | 270.26362 | -27.71290 |    1.01 |   0 |   1 | 
2016-BLG-0774 | 271.07667 | -27.00142 | UK2016_23_4_C92059 | 271.07668 | -27.00141 |    0.05 |   0 |   1 | 
2016-BLG-0777 | 270.36596 | -28.85458 | UK2016_32_2_C73074 | 270.36616 | -28.85449 |    0.72 |   0 |   1 | 
2016-BLG-0778 | 270.41021 | -28.12275 | UK2016_42_2_C23457 | 270.40995 | -28.12312 |    1.56 |   0 |   1 | 
2016-BLG-0783 | 269.80883 | -28.49586 | UK2016_31_4_C37407 | 269.80908 | -28.49593 |    0.82 |   0 |   1 | 
2016-BLG-0784 | 269.69821 | -28.72483 | UK2016_34_1_C37128 | 269.69822 | -28.72493 |    0.35 |   0 |   1 | 
2016-BLG-0785 | 268.55867 | -28.68342 | UK2016_51_4_C42856 | 268.55870 | -28.68343 |    0.12 |   1 |   1 | 
2016-BLG-0786 | 267.76758 | -28.79394 | UK2016_71_4_C41372 | 267.76755 | -28.79395 |    0.11 |   0 |   1 | 
2016-BLG-0789 | 269.29000 | -28.61372 | UK2016_51_3_C69498 | 269.29003 | -28.61375 |    0.14 |   0 |   1 | 
2016-BLG-0790 | 269.67017 | -28.00006 | UK2016_41_1_C59586 | 269.67013 | -28.00005 |    0.12 |   1 |   1 | 
