         name |     RA    |     Dec   |       name     |     RA    |     Dec   |  offset | ukirtDetect |   correctT0 | 
2016-BLG-0314 | 267.94467 | -28.37394 | UK2018_s4_1_4_H_C49055 | 267.94463 | -28.37395 |    0.12 |   0 |   0 | 
2016-BLG-0326 | 266.37208 | -26.82758 | UK2018_n1_2_3_H_C25335 | 266.37208 | -26.82758 |    0.02 |   0 |   0 | 
2016-BLG-0372 | 265.84096 | -27.35725 | UK2018_n1_2_1_H_C235 | 265.84091 | -27.35726 |    0.16 |   0 |   0 | 
2016-BLG-0390 | 268.70021 | -29.19422 | UK2018_s6_2_4_H_C81903 | 268.69993 | -29.19451 |    1.36 |   0 |   0 | 
2016-BLG-0403 | 268.34633 | -29.06756 | UK2018_s5_3_3_H_C39458 | 268.34627 | -29.06755 |    0.20 |   0 |   0 | 
2016-BLG-0405 | 268.36987 | -29.55767 | UK2018_s5_3_2_H_C20673 | 268.36985 | -29.55764 |    0.12 |   0 |   0 | 
2016-BLG-0406 | 267.72400 | -29.58306 | UK2018_s5_3_1_H_C15109 | 267.72413 | -29.58298 |    0.49 |   0 |   0 | 
2016-BLG-0417 | 266.37954 | -26.85550 | UK2018_n1_2_3_H_C17469 | 266.37958 | -26.85547 |    0.16 |   0 |   0 | 
2016-BLG-0418 | 263.95700 | -29.57581 | UK2018_n4_3_1_H_C42993 | 263.95701 | -29.57580 |    0.04 |   0 |   0 | 
2016-BLG-0420 | 268.91400 | -29.60631 | UK2018_s6_4_2_H_C6262 | 268.91442 | -29.60610 |    1.51 |   0 |   0 | 
2016-BLG-0421 | 268.91412 | -29.56622 | UK2018_s6_4_2_H_C18264 | 268.91396 | -29.56602 |    0.89 |   0 |   0 | 
2016-BLG-0426 | 263.95204 | -29.57394 | UK2018_n4_3_1_H_C43467 | 263.95196 | -29.57387 |    0.37 |   0 |   0 | 
2016-BLG-0427 | 263.96146 | -29.56739 | UK2018_n4_3_1_H_C45185 | 263.96146 | -29.56739 |    0.01 |   0 |   0 | 
2016-BLG-0429 | 268.47817 | -28.63667 | UK2018_s4_4_2_H_C34319 | 268.47768 | -28.63706 |    2.09 |   0 |   0 | 
2016-BLG-0448 | 264.34567 | -29.03831 | UK2018_n3_1_1_H_C14289 | 264.34567 | -29.03834 |    0.12 |   0 |   0 | 
2016-BLG-0449 | 268.19092 | -28.33444 | UK2018_s4_2_4_H_C62610 | 268.19082 | -28.33418 |    1.00 |   0 |   0 | 
2016-BLG-0458 | 268.59483 | -29.16814 | UK2018_s6_4_4_H_C5952 | 268.59481 | -29.16821 |    0.27 |   0 |   0 | 
2016-BLG-0459 | 268.80546 | -28.45919 | UK2018_s4_2_3_H_C22827 | 268.80545 | -28.45919 |    0.03 |   0 |   0 | 
2016-BLG-0461 | 268.75658 | -29.35250 | UK2018_s6_2_4_H_C20980 | 268.75625 | -29.35290 |    1.78 |   0 |   0 | 
2016-BLG-0466 | 265.95788 | -26.94978 | UK2018_n1_3_1_H_C47477 | 265.95790 | -26.94980 |    0.11 |   0 |   0 | 
2016-BLG-0468 | 264.39633 | -29.24297 | UK2018_n4_3_3_H_C16291 | 264.39613 | -29.24262 |    1.42 |   0 |   0 | 
2016-BLG-0478 | 268.90246 | -27.65589 | UK2018_s3_3_2_H_C65629 | 268.90243 | -27.65592 |    0.14 |   0 |   0 | 
2016-BLG-0490 | 268.58904 | -29.82969 | UK2018_s6_1_1_H_C5925 | 268.58902 | -29.83034 |    2.32 |   0 |   0 | 
2016-BLG-0501 | 264.51712 | -28.72872 | UK2018_n3_3_1_H_C39758 | 264.51680 | -28.72825 |    1.99 |   0 |   0 | 
2016-BLG-0505 | 268.50571 | -29.00247 | UK2018_s6_4_4_H_C58493 | 268.50567 | -29.00248 |    0.12 |   0 |   0 | 
2016-BLG-0511 | 268.24250 | -29.15758 | UK2018_s5_3_3_H_C10430 | 268.24251 | -29.15762 |    0.14 |   0 |   0 | 
2016-BLG-0512 | 268.39292 | -29.23514 | UK2018_s6_1_4_H_C53858 | 268.39255 | -29.23512 |    1.15 |   0 |   0 | 
2016-BLG-0521 | 268.45479 | -28.89883 | UK2018_s4_1_2_H_C19443 | 268.45479 | -28.89883 |    0.01 |   0 |   0 | 
2016-BLG-0547 | 268.11142 | -29.22556 | UK2018_s5_1_3_H_C58538 | 268.11142 | -29.22552 |    0.13 |   0 |   0 | 
2016-BLG-0553 | 268.36267 | -29.04333 | UK2018_s5_3_3_H_C47275 | 268.36265 | -29.04295 |    1.38 |   0 |   0 | 
2016-BLG-0554 | 267.87437 | -28.90550 | UK2018_s4_1_1_H_C19499 | 267.87436 | -28.90560 |    0.36 |   0 |   0 | 
2016-BLG-0555 | 267.86921 | -28.85864 | UK2018_s4_1_1_H_C34398 | 267.86917 | -28.85862 |    0.14 |   0 |   0 | 
2016-BLG-0556 | 268.63500 | -28.56239 | UK2018_s4_3_2_H_C55867 | 268.63500 | -28.56240 |    0.04 |   0 |   0 | 
2016-BLG-0560 | 269.02967 | -27.82539 | UK2018_s3_3_2_H_C11033 | 269.02964 | -27.82537 |    0.11 |   0 |   0 | 
2016-BLG-0574 | 268.25875 | -29.18119 | UK2018_s5_3_3_H_C3008 | 268.25869 | -29.18120 |    0.19 |   0 |   0 | 
2016-BLG-0575 | 268.11146 | -29.22553 | UK2018_s5_1_3_H_C58538 | 268.11142 | -29.22552 |    0.12 |   0 |   0 | 
2016-BLG-0578 | 269.23583 | -29.38189 | UK2018_s6_2_3_H_C9019 | 269.23547 | -29.38123 |    2.63 |   0 |   0 | 
2016-BLG-0580 | 268.71896 | -28.95447 | UK2018_s4_2_2_H_C3757 | 268.71942 | -28.95444 |    1.46 |   0 |   0 | 
2016-BLG-0592 | 268.11575 | -28.94564 | UK2018_s4_2_1_H_C7316 | 268.11495 | -28.94551 |    2.56 |   0 |   0 | 
2016-BLG-0593 | 268.86638 | -29.72294 | UK2018_s6_2_1_H_C39368 | 268.86676 | -29.72355 |    2.49 |   0 |   0 | 
2016-BLG-0600 | 267.87442 | -28.90567 | UK2018_s4_1_1_H_C19499 | 267.87436 | -28.90560 |    0.30 |   0 |   0 | 
2016-BLG-0608 | 265.74833 | -27.74200 | UK2018_n2_2_3_H_C13264 | 265.74832 | -27.74192 |    0.29 |   0 |   0 | 
2016-BLG-0610 | 268.45408 | -29.08550 | UK2018_s6_4_4_H_C31726 | 268.45445 | -29.08556 |    1.17 |   0 |   0 | 
2016-BLG-0611 | 268.29500 | -29.06997 | UK2018_s5_3_3_H_C38586 | 268.29458 | -29.07027 |    1.70 |   0 |   0 | 
2016-BLG-0612 | 268.72504 | -29.61636 | UK2018_s6_3_1_H_C4267 | 268.72551 | -29.61600 |    1.96 |   0 |   0 | 
2016-BLG-0614 | 268.74992 | -28.27311 | UK2018_s4_3_3_H_C11354 | 268.74993 | -28.27315 |    0.15 |   0 |   0 | 
2016-BLG-0617 | 269.21946 | -29.42658 | UK2018_s6_3_2_H_C70562 | 269.21951 | -29.42642 |    0.61 |   0 |   0 | 
2016-BLG-0635 | 267.76417 | -28.08356 | UK2018_c3_3_3_K_C72677 | 267.76402 | -28.08295 |    2.23 |   0 |   0 | 
2016-BLG-0637 | 267.81854 | -29.50111 | UK2018_s5_3_1_H_C40865 | 267.81857 | -29.50094 |    0.62 |   0 |   0 | 
2016-BLG-0641 | 268.88171 | -27.47097 | UK2018_s3_2_3_H_C57396 | 268.88173 | -27.47097 |    0.07 |   0 |   0 | 
2016-BLG-0661 | 268.72383 | -29.55925 | UK2018_s6_3_1_H_C23010 | 268.72385 | -29.55923 |    0.09 |   0 |   0 | 
2016-BLG-0663 | 268.67888 | -29.39336 | UK2018_s6_2_4_H_C5656 | 268.67845 | -29.39361 |    1.61 |   0 |   0 | 
2016-BLG-0674 | 268.28908 | -28.66742 | UK2018_s4_3_1_H_C24699 | 268.28900 | -28.66761 |    0.74 |   0 |   0 | 
2016-BLG-0695 | 265.96329 | -26.84881 | UK2018_n1_2_4_H_C18666 | 265.96302 | -26.84851 |    1.38 |   0 |   0 | 
2016-BLG-0700 | 265.62942 | -27.19400 | UK2018_n1_1_1_H_C41292 | 265.62939 | -27.19401 |    0.09 |   0 |   0 | 
2016-BLG-0701 | 268.38908 | -29.82625 | UK2018_s6_1_1_H_C7157 | 268.38906 | -29.82627 |    0.10 |   0 |   0 | 
2016-BLG-0702 | 268.57250 | -29.40439 | UK2018_s6_4_1_H_C69905 | 268.57250 | -29.40466 |    0.98 |   0 |   0 | 
2016-BLG-0703 | 267.50829 | -29.37169 | UK2018_s5_1_4_H_C11882 | 267.50841 | -29.37223 |    1.96 |   0 |   0 | 
2016-BLG-0725 | 269.03979 | -29.84378 | UK2018_s6_1_2_H_C1175 | 269.03987 | -29.84380 |    0.26 |   0 |   0 | 
2016-BLG-0731 | 268.55771 | -28.95292 | UK2018_s4_1_2_H_C3526 | 268.55797 | -28.95320 |    1.31 |   0 |   0 | 
2016-BLG-0733 | 268.97621 | -29.84117 | UK2018_s6_1_2_H_C1910 | 268.97618 | -29.84116 |    0.09 |   0 |   0 | 
2016-BLG-0738 | 268.97621 | -29.84117 | UK2018_s6_1_2_H_C1910 | 268.97618 | -29.84116 |    0.09 |   0 |   0 | 
2016-BLG-0743 | 265.05704 | -27.54058 | UK2018_n2_4_4_H_C5436 | 265.05667 | -27.54103 |    2.00 |   0 |   0 | 
2016-BLG-0749 | 265.62650 | -27.25364 | UK2018_n1_1_1_H_C25834 | 265.62646 | -27.25366 |    0.15 |   0 |   0 | 
2016-BLG-0752 | 269.16808 | -29.39589 | UK2018_s6_2_3_H_C4187 | 269.16808 | -29.39591 |    0.08 |   0 |   0 | 
2016-BLG-0764 | 267.33796 | -28.46203 | UK2018_c3_1_3_K_C20403 | 267.33781 | -28.46221 |    0.81 |   0 |   0 | 
2016-BLG-0785 | 268.55867 | -28.68342 | UK2018_s4_4_2_H_C20047 | 268.55867 | -28.68343 |    0.05 |   0 |   0 | 
2016-BLG-0786 | 267.76758 | -28.79394 | UK2018_c3_2_2_K_C55864 | 267.76755 | -28.79397 |    0.14 |   0 |   0 | 
2016-BLG-0788 | 268.56612 | -29.75000 | UK2018_s6_1_1_H_C30809 | 268.56612 | -29.74997 |    0.11 |   0 |   0 | 
2016-BLG-0791 | 268.87721 | -28.03389 | UK2018_s3_2_2_H_C17178 | 268.87694 | -28.03404 |    1.01 |   0 |   0 | 
2016-BLG-0824 | 269.04883 | -29.70428 | UK2018_s6_1_2_H_C43928 | 269.04953 | -29.70489 |    3.10 |   0 |   0 | 
2016-BLG-0851 | 263.64196 | -29.75625 | UK2018_n4_1_1_H_C53736 | 263.64197 | -29.75626 |    0.05 |   0 |   0 | 
2016-BLG-0863 | 268.79712 | -28.35875 | UK2018_s4_2_3_H_C55236 | 268.79742 | -28.35871 |    0.95 |   0 |   0 | 
2016-BLG-0872 | 263.69108 | -29.31519 | UK2018_n4_1_4_H_C55811 | 263.69106 | -29.31521 |    0.09 |   0 |   0 | 
2016-BLG-0873 | 265.80538 | -27.21556 | UK2018_n1_2_1_H_C37859 | 265.80539 | -27.21557 |    0.07 |   0 |   0 | 
2016-BLG-0874 | 268.14700 | -28.05853 | UK2018_s3_1_1_H_C8330 | 268.14763 | -28.05866 |    2.06 |   0 |   0 | 
2016-BLG-0884 | 268.27679 | -28.61439 | UK2018_s4_3_1_H_C41475 | 268.27699 | -28.61403 |    1.44 |   0 |   0 | 
2016-BLG-0895 | 268.61700 | -29.49494 | UK2018_s6_4_1_H_C41425 | 268.61716 | -29.49530 |    1.37 |   0 |   0 | 
2016-BLG-0901 | 268.10737 | -28.25567 | UK2018_s4_3_4_H_C16346 | 268.10711 | -28.25491 |    2.85 |   0 |   0 | 
2016-BLG-0902 | 268.53775 | -28.41828 | UK2018_s4_1_3_H_C34889 | 268.53774 | -28.41830 |    0.09 |   0 |   0 | 
2016-BLG-0910 | 268.61067 | -29.17056 | UK2018_s6_4_4_H_C5174 | 268.61132 | -29.17081 |    2.25 |   0 |   0 | 
2016-BLG-0912 | 268.93329 | -29.50703 | UK2018_s6_4_2_H_C36435 | 268.93310 | -29.50757 |    2.04 |   0 |   0 | 
2016-BLG-0937 | 268.61458 | -28.77458 | UK2018_s4_2_2_H_C59111 | 268.61435 | -28.77452 |    0.77 |   0 |   0 | 
2016-BLG-0938 | 268.42875 | -28.70186 | UK2018_s4_4_2_H_C14484 | 268.42876 | -28.70189 |    0.11 |   0 |   0 | 
2016-BLG-0962 | 263.70154 | -29.81289 | UK2018_n4_1_1_H_C38552 | 263.70169 | -29.81304 |    0.71 |   0 |   0 | 
2016-BLG-0964 | 268.66321 | -28.75308 | UK2018_s4_2_2_H_C66046 | 268.66325 | -28.75310 |    0.14 |   0 |   0 | 
2016-BLG-0968 | 268.74492 | -28.94300 | UK2018_s4_2_2_H_C7076 | 268.74493 | -28.94298 |    0.08 |   0 |   0 | 
2016-BLG-0986 | 268.85971 | -28.01469 | UK2018_s3_1_2_H_C19797 | 268.86015 | -28.01475 |    1.42 |   0 |   0 | 
2016-BLG-0988 | 269.33608 | -29.76956 | UK2018_s6_2_2_H_C23098 | 269.33596 | -29.76989 |    1.26 |   0 |   0 | 
2016-BLG-0989 | 267.90496 | -28.84700 | UK2018_s4_1_1_H_C38179 | 267.90513 | -28.84681 |    0.87 |   0 |   0 | 
2016-BLG-0990 | 267.36300 | -29.56264 | UK2018_c4_3_2_K_C22156 | 267.36289 | -29.56265 |    0.35 |   0 |   0 | 
2016-BLG-1009 | 268.31050 | -28.45050 | UK2018_s4_2_4_H_C24537 | 268.31059 | -28.45068 |    0.71 |   0 |   0 | 
2016-BLG-1012 | 269.02521 | -27.96022 | UK2018_s3_2_2_H_C40022 | 269.02525 | -27.96022 |    0.13 |   0 |   0 | 
2016-BLG-1034 | 263.77496 | -29.92289 | UK2018_n4_1_1_H_C9102 | 263.77491 | -29.92302 |    0.50 |   0 |   0 | 
2016-BLG-1035 | 264.31108 | -29.60183 | UK2018_n4_4_2_H_C34223 | 264.31112 | -29.60185 |    0.13 |   0 |   0 | 
2016-BLG-1040 | 269.33821 | -29.16603 | UK2018_s6_3_3_H_C7605 | 269.33851 | -29.16576 |    1.35 |   0 |   0 | 
2016-BLG-1050 | 269.15608 | -29.01964 | UK2018_s6_3_3_H_C57794 | 269.15655 | -29.01914 |    2.32 |   0 |   0 | 
2016-BLG-1052 | 268.51567 | -28.44303 | UK2018_s4_1_3_H_C26968 | 268.51565 | -28.44280 |    0.82 |   0 |   0 | 
2016-BLG-1053 | 268.56087 | -28.10622 | UK2018_s4_4_3_H_C66784 | 268.56066 | -28.10618 |    0.70 |   0 |   0 | 
2016-BLG-1085 | 264.18142 | -29.68344 | UK2018_n4_4_2_H_C13027 | 264.18142 | -29.68346 |    0.06 |   0 |   0 | 
2016-BLG-1088 | 268.44650 | -29.11072 | UK2018_s6_4_4_H_C23530 | 268.44635 | -29.11149 |    2.80 |   0 |   0 | 
2016-BLG-1107 | 265.64050 | -26.48625 | UK2018_n1_4_4_H_C55322 | 265.64053 | -26.48625 |    0.10 |   0 |   0 | 
2016-BLG-1110 | 268.43196 | -28.71972 | UK2018_s4_4_2_H_C8913 | 268.43187 | -28.71941 |    1.16 |   0 |   0 | 
2016-BLG-1118 | 268.70608 | -28.75911 | UK2018_s4_2_2_H_C64077 | 268.70609 | -28.75915 |    0.14 |   0 |   0 | 
2016-BLG-1119 | 268.55163 | -28.38856 | UK2018_s4_1_3_H_C44411 | 268.55163 | -28.38855 |    0.03 |   0 |   0 | 
2016-BLG-1135 | 264.57650 | -28.74606 | UK2018_n3_3_1_H_C34952 | 264.57649 | -28.74607 |    0.06 |   0 |   0 | 
2016-BLG-1143 | 268.91767 | -27.83850 | UK2018_s3_3_2_H_C7063 | 268.91769 | -27.83848 |    0.10 |   0 |   0 | 
2016-BLG-1145 | 268.81038 | -28.61628 | UK2018_s4_3_2_H_C39017 | 268.81038 | -28.61631 |    0.12 |   0 |   0 | 
2016-BLG-1156 | 268.37358 | -28.67511 | UK2018_s4_4_2_H_C22589 | 268.37360 | -28.67514 |    0.12 |   0 |   0 | 
2016-BLG-1157 | 268.00304 | -28.38725 | UK2018_s4_1_4_H_C44634 | 268.00298 | -28.38723 |    0.21 |   0 |   0 | 
2016-BLG-1158 | 267.70446 | -28.54911 | UK2018_c3_3_2_K_C68307 | 267.70446 | -28.54913 |    0.07 |   0 |   0 | 
2016-BLG-1159 | 267.99571 | -28.18789 | UK2018_s4_4_4_H_C41434 | 267.99572 | -28.18789 |    0.04 |   0 |   0 | 
2016-BLG-1161 | 268.71721 | -29.33664 | UK2018_s6_2_4_H_C27205 | 268.71724 | -29.33663 |    0.10 |   0 |   0 | 
2016-BLG-1183 | 265.57746 | -27.52556 | UK2018_n2_3_3_H_C12485 | 265.57745 | -27.52552 |    0.13 |   0 |   0 | 
2016-BLG-1184 | 265.54563 | -27.64844 | UK2018_n2_1_3_H_C35037 | 265.54560 | -27.64847 |    0.12 |   0 |   0 | 
2016-BLG-1186 | 268.30138 | -29.85158 | UK2018_s5_2_2_H_C95 | 268.30087 | -29.85073 |    3.45 |   0 |   0 | 
2016-BLG-1191 | 269.08229 | -27.56067 | UK2018_s3_2_3_H_C28153 | 269.08229 | -27.56068 |    0.05 |   0 |   0 | 
2016-BLG-1193 | 269.08667 | -29.29731 | UK2018_s6_1_3_H_C36471 | 269.08664 | -29.29728 |    0.12 |   0 |   0 | 
2016-BLG-1194 | 269.00125 | -29.35428 | UK2018_s6_1_3_H_C17675 | 269.00107 | -29.35415 |    0.73 |   0 |   0 | 
2016-BLG-1210 | 269.03429 | -27.88772 | UK2018_s3_2_2_H_C63473 | 269.03442 | -27.88828 |    2.05 |   0 |   0 | 
2016-BLG-1245 | 268.18763 | -29.09519 | UK2018_s5_3_3_H_C30497 | 268.18707 | -29.09536 |    1.84 |   0 |   0 | 
2016-BLG-1246 | 268.11563 | -28.99347 | UK2018_s5_4_3_H_C62200 | 268.11540 | -28.99333 |    0.87 |   0 |   0 | 
2016-BLG-1249 | 269.35717 | -29.23133 | UK2018_s6_2_3_H_C58012 | 269.35715 | -29.23134 |    0.06 |   0 |   0 | 
2016-BLG-1258 | 266.06438 | -26.52033 | UK2018_n1_4_3_H_C47007 | 266.06436 | -26.52029 |    0.16 |   0 |   0 | 
2016-BLG-1259 | 267.39767 | -29.70836 | UK2018_s5_1_1_H_C43715 | 267.39809 | -29.70801 |    1.83 |   0 |   0 | 
2016-BLG-1260 | 269.05771 | -29.61275 | UK2018_s6_4_2_H_C4302 | 269.05767 | -29.61275 |    0.12 |   0 |   0 | 
2016-BLG-1266 | 267.85358 | -29.74225 | UK2018_s5_2_1_H_C33168 | 267.85357 | -29.74227 |    0.08 |   0 |   0 | 
2016-BLG-1267 | 268.89500 | -28.96586 | UK2018_s6_4_3_H_C72454 | 268.89489 | -28.96596 |    0.50 |   0 |   0 | 
2016-BLG-1276 | 268.03217 | -28.14183 | UK2018_s4_4_4_H_C56687 | 268.03214 | -28.14181 |    0.12 |   0 |   0 | 
2016-BLG-1278 | 267.86404 | -29.83881 | UK2018_s5_2_1_H_C4089 | 267.86403 | -29.83880 |    0.04 |   0 |   0 | 
2016-BLG-1279 | 267.69583 | -29.75833 | UK2018_s5_2_1_H_C28170 | 267.69588 | -29.75836 |    0.17 |   0 |   0 | 
2016-BLG-1300 | 265.54404 | -27.24847 | UK2018_n1_1_1_H_C27288 | 265.54398 | -27.24808 |    1.43 |   0 |   0 | 
2016-BLG-1304 | 268.41533 | -29.17825 | UK2018_s6_4_4_H_C2795 | 268.41598 | -29.17871 |    2.62 |   0 |   0 | 
2016-BLG-1307 | 267.65858 | -29.61014 | UK2018_s5_3_1_H_C6658 | 267.65862 | -29.61019 |    0.22 |   0 |   0 | 
2016-BLG-1324 | 264.61450 | -28.40819 | UK2018_n3_3_4_H_C8145 | 264.61449 | -28.40821 |    0.06 |   0 |   0 | 
2016-BLG-1327 | 266.01288 | -27.33811 | UK2018_n1_1_2_H_C3168 | 266.01302 | -27.33815 |    0.48 |   0 |   0 | 
2016-BLG-1332 | 269.40279 | -29.62850 | UK2018_s6_2_2_H_C68273 | 269.40251 | -29.62868 |    1.09 |   0 |   0 | 
2016-BLG-1336 | 265.66450 | -27.53633 | UK2018_n2_3_3_H_C9396 | 265.66450 | -27.53636 |    0.10 |   0 |   0 | 
2016-BLG-1337 | 268.42092 | -28.56378 | UK2018_s4_4_2_H_C57590 | 268.42115 | -28.56372 |    0.77 |   0 |   0 | 
2016-BLG-1343 | 269.02342 | -28.97042 | UK2018_s6_4_3_H_C71053 | 269.02337 | -28.97032 |    0.38 |   0 |   0 | 
2016-BLG-1353 | 268.74275 | -28.45731 | UK2018_s4_2_3_H_C23420 | 268.74276 | -28.45733 |    0.09 |   0 |   0 | 
2016-BLG-1373 | 267.88279 | -28.70806 | UK2018_s4_4_1_H_C12502 | 267.88279 | -28.70803 |    0.09 |   0 |   0 | 
2016-BLG-1386 | 268.08963 | -29.15792 | UK2018_s5_4_3_H_C9476 | 268.08962 | -29.15792 |    0.02 |   0 |   0 | 
2016-BLG-1388 | 267.43996 | -29.58028 | UK2018_s5_4_1_H_C15763 | 267.43996 | -29.58028 |    0.01 |   0 |   0 | 
2016-BLG-1390 | 268.98446 | -28.96311 | UK2018_s6_4_3_H_C72972 | 268.98471 | -28.96438 |    4.64 |   0 |   0 | 
2016-BLG-1419 | 267.93588 | -29.18714 | UK2018_s5_4_3_H_C366 | 267.93583 | -29.18709 |    0.23 |   0 |   0 | 
2016-BLG-1420 | 268.41737 | -28.59994 | UK2018_s4_4_2_H_C46037 | 268.41739 | -28.59992 |    0.10 |   0 |   0 | 
2016-BLG-1423 | 269.00958 | -28.06458 | UK2018_s3_2_2_H_C6613 | 269.00962 | -28.06458 |    0.12 |   0 |   0 | 
2016-BLG-1424 | 268.98658 | -29.49569 | UK2018_s6_4_2_H_C40133 | 268.98657 | -29.49595 |    0.92 |   0 |   0 | 
2016-BLG-1439 | 265.61996 | -27.57153 | UK2018_n2_2_3_H_C59825 | 265.61977 | -27.57124 |    1.20 |   0 |   0 | 
2016-BLG-1440 | 268.98663 | -29.49556 | UK2018_s6_4_2_H_C40133 | 268.98657 | -29.49595 |    1.43 |   0 |   0 | 
2016-BLG-1443 | 265.49037 | -27.90128 | UK2018_n2_4_2_H_C25118 | 265.49036 | -27.90129 |    0.06 |   0 |   0 | 
2016-BLG-1464 | 264.89271 | -27.47833 | UK2018_n2_4_4_H_C22125 | 264.89273 | -27.47835 |    0.09 |   0 |   0 | 
2016-BLG-1474 | 265.07608 | -27.65908 | UK2018_n2_2_4_H_C34993 | 265.07616 | -27.65911 |    0.26 |   0 |   0 | 
2016-BLG-1475 | 264.92304 | -27.67811 | UK2018_n2_1_4_H_C26262 | 264.92304 | -27.67813 |    0.07 |   0 |   0 | 
2016-BLG-1478 | 268.34325 | -28.24147 | UK2018_s4_4_3_H_C22207 | 268.34292 | -28.24125 |    1.32 |   0 |   0 | 
2016-BLG-1490 | 268.59892 | -29.07589 | UK2018_s6_4_4_H_C34754 | 268.59921 | -29.07602 |    1.04 |   0 |   0 | 
2016-BLG-1491 | 267.98496 | -29.08917 | UK2018_s5_4_3_H_C31346 | 267.98500 | -29.08917 |    0.13 |   0 |   0 | 
2016-BLG-1492 | 268.34804 | -28.39900 | UK2018_s4_1_3_H_C41127 | 268.34737 | -28.39886 |    2.19 |   0 |   0 | 
2016-BLG-1496 | 269.05358 | -27.92975 | UK2018_s3_2_2_H_C49997 | 269.05360 | -27.92975 |    0.05 |   0 |   0 | 
2016-BLG-1497 | 269.01396 | -27.87089 | UK2018_s3_2_2_H_C69159 | 269.01397 | -27.87089 |    0.04 |   0 |   0 | 
2016-BLG-1498 | 268.96013 | -27.86267 | UK2018_s3_2_2_H_C71847 | 268.96015 | -27.86265 |    0.10 |   0 |   0 | 
2016-BLG-1507 | 264.40029 | -29.19228 | UK2018_n4_3_3_H_C29515 | 264.39988 | -29.19245 |    1.43 |   0 |   0 | 
2016-BLG-1508 | 264.50117 | -29.87039 | UK2018_n4_2_2_H_C24030 | 264.50123 | -29.87041 |    0.21 |   0 |   0 | 
2016-BLG-1520 | 267.48175 | -30.65422 | UK2018_s2_2_2_K_C22956 | 267.48173 | -30.65422 |    0.06 |   0 |   0 | 
2016-BLG-1554 | 268.54212 | -29.39031 | UK2018_s6_1_4_H_C5398 | 268.54278 | -29.38998 |    2.37 |   0 |   0 | 
2016-BLG-1555 | 267.58942 | -29.26614 | UK2018_s5_1_4_H_C46166 | 267.58943 | -29.26615 |    0.06 |   0 |   0 | 
2016-BLG-1556 | 269.09925 | -28.02694 | UK2018_s3_2_2_H_C19282 | 269.09923 | -28.02694 |    0.07 |   0 |   0 | 
2016-BLG-1567 | 268.74550 | -27.99867 | UK2018_s3_1_2_H_C24474 | 268.74557 | -27.99869 |    0.24 |   0 |   0 | 
2016-BLG-1579 | 267.87721 | -28.58733 | UK2018_s4_4_1_H_C51009 | 267.87727 | -28.58739 |    0.28 |   0 |   0 | 
2016-BLG-1594 | 268.32292 | -29.64397 | UK2018_s5_2_2_H_C62025 | 268.32346 | -29.64375 |    1.88 |   0 |   0 | 
2016-BLG-1596 | 268.66496 | -29.07356 | UK2018_s6_3_4_H_C42189 | 268.66480 | -29.07332 |    0.98 |   0 |   0 | 
2016-BLG-1626 | 268.28463 | -28.72706 | UK2018_s4_3_1_H_C6339 | 268.28465 | -28.72713 |    0.28 |   0 |   0 | 
2016-BLG-1628 | 268.75196 | -29.75831 | UK2018_s6_2_1_H_C28454 | 268.75171 | -29.75831 |    0.78 |   0 |   0 | 
2016-BLG-1629 | 269.05888 | -27.82156 | UK2018_s3_3_2_H_C12200 | 269.05891 | -27.82152 |    0.17 |   0 |   0 | 
2016-BLG-1657 | 263.88200 | -29.35497 | UK2018_n4_2_4_H_C47424 | 263.88201 | -29.35497 |    0.03 |   0 |   0 | 
2016-BLG-1669 | 268.30817 | -29.27492 | UK2018_s5_2_3_H_C43696 | 268.30777 | -29.27447 |    2.03 |   0 |   0 | 
2016-BLG-1670 | 268.30912 | -29.24081 | UK2018_s5_2_3_H_C54318 | 268.30883 | -29.24079 |    0.93 |   0 |   0 | 
2016-BLG-1680 | 268.49521 | -29.75628 | UK2018_s6_1_1_H_C28746 | 268.49457 | -29.75646 |    2.10 |   0 |   0 | 
2016-BLG-1683 | 268.88075 | -29.77650 | UK2018_s6_2_1_H_C22595 | 268.88038 | -29.77682 |    1.63 |   0 |   0 | 
2016-BLG-1686 | 268.90533 | -29.48847 | UK2018_s6_4_2_H_C42518 | 268.90536 | -29.48849 |    0.11 |   0 |   0 | 
2016-BLG-1688 | 268.77442 | -29.12769 | UK2018_s6_3_4_H_C24001 | 268.77375 | -29.12785 |    2.17 |   0 |   0 | 
2016-BLG-1714 | 266.03696 | -26.91333 | UK2018_n1_4_2_H_C56056 | 266.03696 | -26.91334 |    0.02 |   0 |   0 | 
2016-BLG-1715 | 264.11504 | -29.11181 | UK2018_n4_4_3_H_C50026 | 264.11527 | -29.11114 |    2.50 |   0 |   0 | 
2016-BLG-1717 | 264.42546 | -28.51964 | UK2018_n3_1_4_H_C35670 | 264.42547 | -28.51961 |    0.11 |   0 |   0 | 
2016-BLG-1721 | 265.37375 | -27.46219 | UK2018_n2_4_3_H_C28086 | 265.37341 | -27.46202 |    1.25 |   0 |   0 | 
2016-BLG-1733 | 268.64508 | -28.42447 | UK2018_s4_2_3_H_C34097 | 268.64511 | -28.42447 |    0.08 |   0 |   0 | 
2016-BLG-1734 | 268.90996 | -29.75075 | UK2018_s6_1_2_H_C29040 | 268.91015 | -29.75059 |    0.83 |   0 |   0 | 
